T565.2, 5, 25, 99, 0
T565.3, 5, 33, 100, 0
T566, 1, 9, 58, 2
T566.1, 1, 4, 92, 0
T566.2, 4, 23, 100, 0
T567, 3, 7, 7, 2
T567.1, 5, 17, 63, 0
T567.2, 5, 23, 95, 0
T568, 3, 38, 5, 3
T568.1, 3, 48, 46, 0
T568.2, 4, 12, 95, 0
T568.3, 5, 44, 96, 0
T569, 2, 38, 94, 0
T570, 5, 36, 37, 4
T570.1, 5, 20, 88, 0
T570.2, 5, 23, 89, 0
T570.3, 5, 7, 100, 0
T570.4, 5, 47, 100, 0
T571, 3, 28, 53, 3
T571.1, 5, 4, 99, 0
T571.2, 5, 14, 99, 0
T571.3, 5, 23, 99, 0
T572, 1, 15, 57, 1
T572.1, 1, 39, 90, 0
T573, 5, 3, 85, 4
T573.1, 5, 17, 96, 0
T573.2, 5, 11, 98, 0
T573.3, 5, 9, 100, 0
T573.4, 5, 13, 100, 0
T574, 2, 26, 28, 3
T574.1, 5, 17, 99, 0
T574.2, 5, 5, 100, 0
T574.3, 5, 42, 100, 0
T575, 1, 50, 34, 4
T575.1, 2, 10, 56, 0
T575.2, 4, 42, 75, 0
T575.3, 5, 45, 80, 0
T575.4, 5, 33, 98, 0
T576, 5, 29, 24, 4
T576.1, 5, 5, 69, 0
T576.2, 5, 19, 76, 0
T576.3, 5, 14, 92, 0
T576.4, 5, 36, 95, 0
T577, 4, 37, 15, 1
T577.1, 4, 5, 27, 0
T578, 4, 40, 5, 0
T579, 2, 17, 14, 4
T579.1, 2, 39, 32, 0
T579.2, 4, 22, 61, 0
T579.3, 4, 10, 98, 0
T579.4, 4, 40, 100, 0
T580, 2, 11, 8, 4
T580.1, 3, 21, 35, 0
T580.2, 4, 26, 52, 0
T580.3, 5, 36, 81, 0
T580.4, 5, 5, 90, 0
T581, 5, 48, 85, 3
T581.1, 5, 15, 87, 0
T581.2, 5, 18, 90, 0
T581.3, 5, 27, 100, 0
T582, 4, 39, 19, 0
T583, 5, 44, 63, 0
T584, 4, 40, 21, 1
T584.1, 5, 2, 73, 0
T585, 2, 3, 34, 1
T585.1, 5, 27, 55, 0
T586, 4, 14, 4, 4
T586.1, 4, 14, 6, 0
T586.2, 5, 46, 17, 0
T586.3, 5, 49, 78, 0
T586.4, 5, 17, 92, 0
T587, 5, 37, 56, 1
T587.1, 5, 6, 75, 0
T588, 1, 28, 43, 2
T588.1, 3, 30, 61, 0
T588.2, 4, 38, 93, 0
T589, 1, 34, 40, 4
T589.1, 5, 16, 93, 0
T589.2, 5, 43, 100, 0
T589.3, 5, 3, 100, 0
T589.4, 5, 45, 100, 0
T590, 3, 13, 61, 0
T591, 1, 16, 76, 1
T591.1, 3, 28, 83, 0
T592, 1, 29, 18, 3
T592.1, 3, 2, 80, 0
T592.2, 3, 40, 97, 0
T592.3, 3, 7, 99, 0
T593, 2, 37, 96, 3
T593.1, 2, 12, 97, 0
T593.2, 3, 2, 99, 0
T593.3, 3, 27, 100, 0
T594, 5, 44, 25, 4
T594.1, 5, 8, 45, 0
T594.2, 5, 6, 59, 0
T594.3, 5, 38, 65, 0
T594.4, 5, 8, 84, 0
T595, 5, 36, 51, 0
T596, 4, 44, 63, 1
T596.1, 5, 35, 77, 0
T597, 3, 44, 76, 2
T597.1, 4, 2, 87, 0
T597.2, 4, 25, 96, 0
T598, 1, 10, 2, 2
T598.1, 2, 1, 81, 0
T598.2, 4, 34, 98, 0
T599, 3, 22, 29, 0
T600, 5, 38, 44, 3
T600.1, 5, 39, 79, 0
T600.2, 5, 48, 81, 0
T600.3, 5, 4, 89, 0
T601, 2, 4, 52, 1
T601.1, 2, 8, 88, 0
T602, 5, 46, 82, 0
T603, 3, 33, 80, 2
T603.1, 4, 35, 85, 0
T603.2, 4, 31, 96, 0
T604, 4, 1, 26, 0
T605, 3, 27, 33, 0
T606, 2, 41, 34, 3
T606.1, 4, 49, 87, 0
T606.2, 4, 15, 89, 0
T606.3, 4, 3, 99, 0
T607, 2, 41, 59, 4
T607.1, 2, 27, 90, 0
T607.2, 4, 9, 93, 0
T607.3, 4, 42, 96, 0
T607.4, 4, 1, 97, 0
T608, 3, 41, 15, 0
T609, 2, 8, 80, 2
T609.1, 3, 47, 84, 0
T609.2, 3, 24, 100, 0
T610, 3, 22, 68, 1
T610.1, 4, 49, 70, 0
T611, 5, 37, 76, 4
T611.1, 5, 22, 96, 0
T611.2, 5, 15, 99, 0
T611.3, 5, 21, 100, 0
T611.4, 5, 19, 100, 0
T612, 1, 18, 81, 1
T612.1, 3, 43, 97, 0
T613, 3, 12, 47, 2
T613.1, 5, 25, 78, 0
T613.2, 5, 48, 89, 0
T614, 1, 6, 60, 2
T614.1, 4, 1, 81, 0
T614.2, 5, 39, 89, 0
T615, 2, 2, 31, 4
T615.1, 3, 43, 78, 0
T615.2, 5, 43, 90, 0
T615.3, 5, 19, 92, 0
T615.4, 5, 34, 92, 0
T616, 5, 29, 59, 4
T616.1, 5, 47, 65, 0
T616.2, 5, 48, 84, 0
T616.3, 5, 37, 91, 0
T616.4, 5, 23, 99, 0
T617, 3, 31, 74, 1
T617.1, 3, 43, 89, 0
T618, 4, 23, 98, 1
T618.1, 4, 23, 100, 0
T619, 3, 40, 61, 3
T619.1, 4, 10, 93, 0
T619.2, 4, 32, 99, 0
T619.3, 4, 47, 100, 0
T620, 4, 33, 49, 4
T620.1, 4, 15, 76, 0
T620.2, 5, 35, 91, 0
T620.3, 5, 16, 97, 0
T620.4, 5, 39, 98, 0
T621, 3, 18, 38, 0
T622, 4, 45, 60, 1
T622.1, 4, 27, 68, 0
T623, 1, 11, 5, 4
T623.1, 2, 16, 71, 0
T623.2, 3, 24, 73, 0
T623.3, 4, 40, 82, 0
T623.4, 5, 46, 93, 0
T624, 4, 7, 73, 0
T625, 4, 23, 16, 0
T626, 2, 17, 83, 2
T626.1, 3, 30, 98, 0
T626.2, 3, 38, 100, 0
T627, 4, 46, 29, 3
T627.1, 4, 16, 44, 0
T627.2, 4, 26, 83, 0
T627.3, 4, 36, 92, 0
T628, 4, 41, 44, 3
T628.1, 5, 8, 99, 0
T628.2, 5, 11, 99, 0
T628.3, 5, 25, 100, 0
T629, 2, 13, 76, 2
T629.1, 3, 35, 85, 0
T629.2, 5, 40, 97, 0
T630, 4, 31, 89, 0
T631, 4, 50, 89, 4
T631.1, 5, 42, 96, 0
T631.2, 5, 44, 96, 0
T631.3, 5, 39, 99, 0
T631.4, 5, 5, 99, 0
T632, 5, 16, 77, 1
T632.1, 5, 40, 98, 0
T633, 1, 23, 53, 0
T634, 2, 31, 79, 3
T634.1, 5, 49, 94, 0
T634.2, 5, 10, 100, 0
T634.3, 5, 38, 100, 0
T635, 1, 27, 44, 1
T635.1, 5, 4, 56, 0
T636, 3, 10, 21, 1
T636.1, 4, 38, 42, 0
T637, 1, 28, 61, 3
T637.1, 1, 17, 72, 0
T637.2, 3, 1, 92, 0
T637.3, 3, 46, 92, 0
T638, 2, 42, 98, 0
T639, 5, 5, 83, 2
T639.1, 5, 41, 97, 0
T639.2, 5, 21, 98, 0
T640, 4, 3, 8, 1
T640.1, 4, 41, 89, 0
T641, 3, 27, 21, 4
T641.1, 5, 20, 21, 0
T641.2, 5, 2, 58, 0
T641.3, 5, 30, 63, 0
T641.4, 5, 5, 72, 0
T642, 4, 42, 14, 0
T643, 5, 32, 30, 1
T643.1, 5, 14, 93, 0
T644, 5, 24, 65, 1
T644.1, 5, 31, 98, 0
T645, 1, 42, 84, 3
T645.1, 3, 3, 84, 0
T645.2, 4, 6, 97, 0
T645.3, 5, 43, 98, 0
T646, 2, 37, 20, 2
T646.1, 4, 7, 55, 0
T646.2, 5, 23, 91, 0
T647, 5, 17, 95, 1
T647.1, 5, 48, 97, 0
T648, 1, 24, 43, 2
T648.1, 4, 46, 90, 0
T648.2, 5, 40, 97, 0
T649, 2, 36, 69, 3
T649.1, 2, 15, 94, 0
T649.2, 4, 39, 100, 0
T649.3, 5, 21, 100, 0
T650, 4, 43, 98, 3
T650.1, 4, 37, 98, 0
T650.2, 4, 30, 99, 0
T650.3, 4, 22, 100, 0
T651, 4, 36, 1, 3
T651.1, 4, 43, 70, 0
T651.2, 4, 1, 73, 0
T651.3, 4, 32, 99, 0
T652, 4, 18, 62, 1
T652.1, 4, 38, 62, 0
T653, 4, 46, 22, 0
T654, 5, 11, 22, 4
T654.1, 5, 10, 45, 0
T654.2, 5, 14, 74, 0
T654.3, 5, 21, 76, 0
T654.4, 5, 31, 100, 0
T655, 4, 47, 6, 0
T656, 3, 38, 96, 2
T656.1, 4, 48, 97, 0
T656.2, 4, 40, 97, 0
T657, 4, 14, 41, 0
T658, 5, 10, 30, 3
T658.1, 5, 22, 73, 0
T658.2, 5, 13, 95, 0
T658.3, 5, 40, 95, 0
T659, 4, 26, 26, 0
T660, 1, 7, 17, 4
T660.1, 5, 12, 54, 0
T660.2, 5, 36, 81, 0
T660.3, 5, 21, 96, 0
T660.4, 5, 36, 97, 0
T661, 2, 38, 48, 2
T661.1, 2, 13, 83, 0
T661.2, 2, 22, 100, 0
T662, 2, 32, 67, 1
T662.1, 5, 27, 78, 0
T663, 1, 28, 93, 2
T663.1, 2, 17, 93, 0
T663.2, 3, 5, 95, 0
T664, 3, 39, 13, 3
T664.1, 3, 36, 85, 0
T664.2, 5, 14, 97, 0
T664.3, 5, 27, 97, 0
T665, 2, 46, 4, 3
T665.1, 5, 3, 68, 0
T665.2, 5, 19, 83, 0
T665.3, 5, 28, 99, 0
T666, 3, 40, 80, 2
T666.1, 5, 22, 90, 0
T666.2, 5, 12, 94, 0
T667, 5, 33, 19, 3
T667.1, 5, 6, 73, 0
T667.2, 5, 37, 83, 0
T667.3, 5, 21, 95, 0
T668, 4, 22, 31, 2
T668.1, 4, 20, 64, 0
T668.2, 4, 44, 65, 0
T669, 2, 25, 96, 3
T669.1, 2, 15, 96, 0
T669.2, 5, 7, 99, 0
T669.3, 5, 22, 100, 0
T670, 5, 35, 36, 0
T671, 5, 5, 42, 4
T671.1, 5, 13, 62, 0
T671.2, 5, 22, 99, 0
T671.3, 5, 23, 100, 0
T671.4, 5, 41, 100, 0
T672, 3, 7, 2, 2
T672.1, 3, 45, 2, 0
T672.2, 5, 12, 86, 0
T673, 4, 17, 71, 2
T673.1, 4, 12, 73, 0
T673.2, 4, 24, 74, 0
T674, 3, 17, 96, 1
T674.1, 4, 24, 96, 0
T675, 2, 17, 0, 0
T676, 2, 48, 88, 0
T677, 2, 37, 7, 3
T677.1, 5, 9, 14, 0
T677.2, 5, 40, 85, 0
T677.3, 5, 24, 86, 0
T678, 5, 41, 19, 3
T678.1, 5, 3, 24, 0
T678.2, 5, 7, 64, 0
T678.3, 5, 28, 83, 0
T679, 1, 28, 73, 4
T679.1, 4, 4, 84, 0
T679.2, 4, 1, 89, 0
T679.3, 4, 30, 98, 0
T679.4, 4, 31, 100, 0
T680, 3, 13, 7, 2
T680.1, 4, 35, 65, 0
T680.2, 5, 34, 79, 0
T681, 5, 40, 38, 2
T681.1, 5, 16, 69, 0
T681.2, 5, 30, 86, 0
T682, 3, 1, 15, 1
T682.1, 3, 24, 48, 0
T683, 2, 1, 1, 1
T683.1, 5, 40, 13, 0
T684, 3, 7, 8, 3
T684.1, 3, 21, 40, 0
T684.2, 5, 34, 92, 0
T684.3, 5, 27, 94, 0
T685, 2, 18, 20, 2
T685.1, 5, 36, 34, 0
T685.2, 5, 8, 100, 0
T686, 1, 24, 33, 0
T687, 4, 33, 82, 2
T687.1, 5, 4, 97, 0
T687.2, 5, 9, 99, 0
T688, 3, 3, 8, 1
T688.1, 5, 9, 57, 0
T689, 3, 14, 80, 2
T689.1, 4, 14, 84, 0
T689.2, 4, 37, 89, 0
T690, 4, 12, 85, 1
T690.1, 4, 44, 98, 0
T691, 5, 6, 54, 1
T691.1, 5, 17, 64, 0
T692, 4, 21, 36, 0
T693, 3, 13, 17, 4
T693.1, 4, 14, 80, 0
T693.2, 4, 6, 94, 0
T693.3, 4, 23, 99, 0
T693.4, 5, 41, 99, 0
T694, 5, 50, 95, 3
T694.1, 5, 12, 99, 0
T694.2, 5, 33, 99, 0
T694.3, 5, 35, 100, 0
T695, 4, 43, 27, 0
T696, 4, 4, 99, 3
T696.1, 5, 24, 100, 0
T696.2, 5, 15, 100, 0
T696.3, 5, 5, 100, 0
T697, 3, 6, 34, 1
T697.1, 4, 21, 66, 0
T698, 3, 43, 16, 4
T698.1, 5, 17, 67, 0
T698.2, 5, 5, 98, 0
T698.3, 5, 21, 98, 0
T698.4, 5, 44, 100, 0
T699, 5, 4, 71, 1
T699.1, 5, 2, 94, 0
T700, 2, 44, 37, 3
T700.1, 4, 50, 61, 0
T700.2, 5, 8, 61, 0
T700.3, 5, 46, 74, 0
T701, 1, 24, 73, 1
T701.1, 5, 25, 82, 0
T702, 4, 22, 37, 0
T703, 2, 47, 88, 2
T703.1, 4, 18, 98, 0
T703.2, 4, 1, 98, 0
T704, 3, 15, 7, 3
T704.1, 4, 40, 69, 0
T704.2, 4, 32, 95, 0
T704.3, 5, 49, 98, 0
T705, 2, 2, 90, 4
T705.1, 2, 30, 98, 0
T705.2, 5, 22, 100, 0
T705.3, 5, 50, 100, 0
T705.4, 5, 47, 100, 0
T706, 5, 49, 84, 3
T706.1, 5, 19, 84, 0
T706.2, 5, 48, 87, 0
T706.3, 5, 38, 96, 0
T707, 5, 46, 0, 3
T707.1, 5, 13, 44, 0
T707.2, 5, 41, 99, 0
T707.3, 5, 34, 100, 0
T708, 4, 49, 5, 4
T708.1, 4, 13, 39, 0
T708.2, 4, 26, 45, 0
T708.3, 4, 49, 45, 0
T708.4, 4, 19, 76, 0
T709, 1, 34, 47, 3
T709.1, 5, 20, 87, 0
T709.2, 5, 42, 92, 0
T709.3, 5, 38, 95, 0
T710, 4, 24, 23, 4
T710.1, 5, 13, 78, 0
T710.2, 5, 16, 81, 0
T710.3, 5, 22, 86, 0
T710.4, 5, 34, 86, 0
T711, 4, 47, 25, 0
T712, 4, 35, 43, 2
T712.1, 4, 8, 55, 0
T712.2, 4, 41, 89, 0
T713, 5, 36, 41, 3
T713.1, 5, 19, 87, 0
T713.2, 5, 29, 87, 0
T713.3, 5, 35, 91, 0
T714, 4, 6, 83, 1
T714.1, 5, 27, 92, 0
T715, 3, 24, 0, 4
T715.1, 3, 3, 3, 0
T715.2, 5, 28, 43, 0
T715.3, 5, 28, 80, 0
T715.4, 5, 26, 80, 0
T716, 2, 11, 74, 3
T716.1, 2, 3, 82, 0
T716.2, 4, 4, 87, 0
T716.3, 5, 13, 98, 0
T717, 5, 38, 81, 3
T717.1, 5, 22, 88, 0
T717.2, 5, 24, 93, 0
T717.3, 5, 28, 98, 0
T718, 2, 33, 19, 1
T718.1, 3, 12, 78, 0
T719, 3, 12, 32, 4
T719.1, 4, 30, 66, 0
T719.2, 5, 40, 98, 0
T719.3, 5, 1, 98, 0
T719.4, 5, 18, 98, 0
T720, 4, 25, 14, 0
T721, 1, 3, 18, 0
T722, 5, 47, 70, 2
T722.1, 5, 30, 91, 0
T722.2, 5, 42, 97, 0
T723, 1, 49, 8, 0
T724, 4, 50, 9, 2
T724.1, 5, 21, 22, 0
T724.2, 5, 26, 79, 0
T725, 3, 42, 51, 0
T726, 3, 46, 55, 4
T726.1, 5, 14, 95, 0
T726.2, 5, 41, 97, 0
T726.3, 5, 20, 99, 0
T726.4, 5, 7, 100, 0
T727, 5, 18, 25, 2
T727.1, 5, 49, 37, 0
T727.2, 5, 42, 57, 0
T728, 3, 20, 45, 3
T728.1, 3, 17, 68, 0
T728.2, 5, 3, 75, 0
T728.3, 5, 36, 100, 0
T729, 5, 8, 26, 4
T729.1, 5, 33, 53, 0
T729.2, 5, 12, 82, 0
T729.3, 5, 42, 88, 0
T729.4, 5, 24, 88, 0
T730, 3, 23, 69, 2
T730.1, 4, 4, 78, 0
T730.2, 4, 18, 99, 0
T731, 5, 9, 26, 4
T731.1, 5, 45, 96, 0
T731.2, 5, 50, 96, 0
T731.3, 5, 39, 96, 0
T731.4, 5, 12, 96, 0
T732, 1, 11, 55, 2
T732.1, 1, 27, 96, 0
T732.2, 4, 29, 98, 0
T733, 1, 6, 63, 4
T733.1, 1, 9, 98, 0
T733.2, 3, 1, 99, 0
T733.3, 4, 9, 100, 0
T733.4, 5, 49, 100, 0
T734, 1, 23, 55, 0
T735, 3, 25, 48, 3
T735.1, 4, 2, 86, 0
T735.2, 4, 34, 86, 0
T735.3, 4, 49, 86, 0
T736, 1, 36, 8, 1
T736.1, 3, 35, 26, 0
T737, 2, 16, 28, 0
T738, 2, 20, 78, 4
T738.1, 3, 9, 96, 0
T738.2, 4, 4, 97, 0
T738.3, 5, 16, 99, 0
T738.4, 5, 24, 100, 0
T739, 1, 25, 69, 0
T740, 2, 31, 100, 3
T740.1, 4, 15, 100, 0
T740.2, 4, 42, 100, 0
T740.3, 5, 20, 100, 0
T741, 4, 41, 22, 0
T742, 4, 49, 40, 0
T743, 3, 23, 2, 4
T743.1, 4, 8, 80, 0
T743.2, 4, 30, 80, 0
T743.3, 5, 37, 80, 0
T743.4, 5, 20, 92, 0
T744, 2, 17, 27, 3
T744.1, 4, 40, 43, 0
T744.2, 5, 42, 61, 0
T744.3, 5, 13, 67, 0
T745, 4, 8, 25, 3
T745.1, 5, 6, 99, 0
T745.2, 5, 7, 100, 0
T745.3, 5, 30, 100, 0
T746, 2, 20, 16, 3
T746.1, 2, 4, 22, 0
T746.2, 4, 8, 76, 0
T746.3, 4, 50, 87, 0
T747, 5, 14, 89, 0
T748, 4, 40, 5, 3
T748.1, 4, 18, 23, 0
T748.2, 4, 20, 84, 0
T748.3, 5, 15, 85, 0
T749, 5, 18, 99, 4
T749.1, 5, 34, 99, 0
T749.2, 5, 28, 100, 0
T749.3, 5, 14, 100, 0
T749.4, 5, 32, 100, 0
T750, 1, 36, 54, 1
T750.1, 4, 33, 98, 0
T751, 2, 17, 96, 3
T751.1, 3, 21, 98, 0
T751.2, 4, 10, 99, 0
T751.3, 4, 21, 100, 0
T752, 4, 1, 66, 1
T752.1, 4, 14, 93, 0
T753, 1, 27, 59, 1
T753.1, 5, 41, 67, 0
T754, 5, 46, 22, 0
T755, 4, 34, 69, 2
T755.1, 4, 28, 69, 0
T755.2, 5, 14, 90, 0
T756, 1, 6, 66, 2
T756.1, 2, 12, 92, 0
T756.2, 2, 9, 100, 0
T757, 2, 30, 84, 3
T757.1, 3, 36, 92, 0
T757.2, 4, 22, 99, 0
T757.3, 5, 4, 100, 0
T758, 1, 34, 24, 0
T759, 3, 44, 29, 2
T759.1, 3, 7, 44, 0
T759.2, 5, 19, 67, 0
T760, 3, 40, 42, 1
T760.1, 3, 14, 45, 0
T761, 5, 40, 9, 3
T761.1, 5, 13, 39, 0
T761.2, 5, 34, 74, 0
T761.3, 5, 45, 94, 0
T762, 1, 7, 34, 3
T762.1, 4, 25, 49, 0
T762.2, 4, 17, 63, 0
T762.3, 4, 7, 96, 0
T763, 2, 34, 3, 3
T763.1, 2, 7, 77, 0
T763.2, 2, 29, 88, 0
T763.3, 3, 9, 94, 0
T764, 1, 26, 99, 3
T764.1, 5, 47, 99, 0
T764.2, 5, 32, 100, 0
T764.3, 5, 38, 100, 0
T765, 1, 8, 0, 4
T765.1, 2, 43, 94, 0
T765.2, 3, 21, 98, 0
T765.3, 3, 40, 100, 0
T765.4, 5, 5, 100, 0
T766, 3, 2, 99, 4
T766.1, 5, 13, 100, 0
T766.2, 5, 39, 100, 0
T766.3, 5, 41, 100, 0
T766.4, 5, 24, 100, 0
T767, 2, 36, 4, 0
T768, 2, 43, 46, 1
T768.1, 2, 2, 54, 0
T769, 4, 38, 47, 3
T769.1, 5, 14, 73, 0
T769.2, 5, 39, 95, 0
T769.3, 5, 40, 98, 0
T770, 1, 31, 46, 0
T771, 5, 5, 44, 4
T771.1, 5, 46, 79, 0
T771.2, 5, 32, 98, 0
T771.3, 5, 24, 99, 0
T771.4, 5, 24, 99, 0
T772, 3, 37, 57, 2
T772.1, 5, 38, 94, 0
T772.2, 5, 11, 96, 0
T773, 2, 12, 90, 1
T773.1, 4, 38, 91, 0
T774, 2, 31, 83, 2
T774.1, 5, 15, 84, 0
T774.2, 5, 4, 95, 0
T775, 4, 2, 22, 1
T775.1, 5, 33, 98, 0
T776, 4, 45, 59, 3
T776.1, 5, 29, 84, 0
T776.2, 5, 4, 85, 0
T776.3, 5, 24, 89, 0
T777, 3, 46, 45, 3
T777.1, 3, 14, 54, 0
T777.2, 5, 13, 68, 0
T777.3, 5, 33, 94, 0
T778, 4, 3, 49, 3
T778.1, 4, 7, 78, 0
T778.2, 4, 49, 89, 0
T778.3, 4, 33, 94, 0
T779, 4, 4, 21, 4
T779.1, 5, 41, 56, 0
T779.2, 5, 25, 77, 0
T779.3, 5, 2, 88, 0
T779.4, 5, 43, 93, 0
T780, 4, 47, 50, 1
T780.1, 4, 30, 83, 0
T781, 3, 21, 7, 2
T781.1, 4, 35, 94, 0
T781.2, 5, 43, 96, 0
T782, 3, 28, 70, 4
T782.1, 3, 45, 86, 0
T782.2, 3, 50, 95, 0
T782.3, 3, 24, 100, 0
T782.4, 3, 26, 100, 0
T783, 2, 42, 8, 4
T783.1, 3, 10, 84, 0
T783.2, 4, 18, 94, 0
T783.3, 5, 27, 99, 0
T783.4, 5, 28, 100, 0
T784, 3, 4, 10, 0
T785, 1, 44, 43, 1
T785.1, 5, 38, 95, 0
T786, 2, 29, 66, 3
T786.1, 4, 22, 95, 0
T786.2, 5, 29, 98, 0
T786.3, 5, 17, 99, 0
T787, 4, 25, 7, 4
T787.1, 5, 10, 56, 0
T787.2, 5, 26, 81, 0
T787.3, 5, 47, 87, 0
T787.4, 5, 15, 95, 0
T788, 1, 25, 19, 1
T788.1, 1, 26, 58, 0
T789, 3, 16, 1, 0
T790, 2, 2, 85, 1
T790.1, 4, 39, 87, 0
T791, 5, 13, 88, 1
T791.1, 5, 25, 92, 0
T792, 2, 5, 23, 4
T792.1, 4, 1, 58, 0
T792.2, 4, 30, 69, 0
T792.3, 4, 48, 85, 0
T792.4, 5, 37, 95, 0
T793, 4, 15, 82, 4
T793.1, 5, 1, 97, 0
T793.2, 5, 27, 97, 0
T793.3, 5, 37, 99, 0
T793.4, 5, 13, 100, 0
T794, 1, 49, 73, 3
T794.1, 5, 48, 96, 0
T794.2, 5, 35, 100, 0
T794.3, 5, 39, 100, 0
T795, 1, 18, 98, 0
T796, 4, 45, 42, 1
T796.1, 4, 42, 84, 0
T797, 5, 1, 30, 3
T797.1, 5, 9, 100, 0
T797.2, 5, 34, 100, 0
T797.3, 5, 11, 100, 0
T798, 2, 33, 14, 1
T798.1, 5, 37, 83, 0
T799, 4, 14, 16, 1
T799.1, 5, 31, 38, 0
T800, 5, 14, 68, 1
T800.1, 5, 17, 88, 0
T801, 2, 7, 35, 3
T801.1, 4, 39, 74, 0
T801.2, 5, 37, 81, 0
T801.3, 5, 16, 83, 0
T802, 5, 31, 47, 4
T802.1, 5, 2, 60, 0
T802.2, 5, 5, 100, 0
T802.3, 5, 37, 100, 0
T802.4, 5, 31, 100, 0
T803, 3, 11, 39, 1
T803.1, 4, 41, 45, 0
T804, 2, 25, 43, 2
T804.1, 2, 38, 52, 0
T804.2, 4, 30, 58, 0
T805, 4, 36, 24, 3
T805.1, 5, 15, 90, 0
T805.2, 5, 2, 98, 0
T805.3, 5, 28, 98, 0
T806, 1, 3, 66, 1
T806.1, 1, 45, 69, 0
T807, 1, 8, 13, 4
T807.1, 4, 48, 52, 0
T807.2, 4, 24, 62, 0
T807.3, 4, 16, 66, 0
T807.4, 5, 26, 78, 0
T808, 3, 39, 23, 1
T808.1, 5, 3, 68, 0
T809, 1, 27, 97, 1
T809.1, 5, 11, 97, 0
T810, 3, 10, 31, 2
T810.1, 5, 24, 59, 0
T810.2, 5, 7, 90, 0
T811, 2, 49, 76, 4
T811.1, 4, 44, 96, 0
T811.2, 5, 14, 99, 0
T811.3, 5, 39, 100, 0
T811.4, 5, 16, 100, 0
T812, 4, 10, 8, 1
T812.1, 4, 2, 16, 0
T813, 3, 19, 74, 1
T813.1, 4, 31, 100, 0
T814, 4, 46, 86, 3
T814.1, 5, 30, 97, 0
T814.2, 5, 44, 97, 0
T814.3, 5, 2, 99, 0
T815, 3, 12, 16, 3
T815.1, 4, 10, 75, 0
T815.2, 5, 44, 100, 0
T815.3, 5, 42, 100, 0
T816, 3, 45, 90, 3
T816.1, 4, 29, 94, 0
T816.2, 5, 34, 99, 0
T816.3, 5, 40, 100, 0
T817, 2, 29, 25, 0
T818, 3, 18, 18, 3
T818.1, 3, 46, 37, 0
T818.2, 3, 13, 47, 0
T818.3, 3, 19, 90, 0
T819, 3, 2, 44, 4
T819.1, 3, 14, 54, 0
T819.2, 3, 38, 99, 0
T819.3, 3, 23, 99, 0
T819.4, 5, 38, 99, 0
T820, 4, 23, 71, 3
T820.1, 4, 3, 97, 0
T820.2, 5, 50, 100, 0
T820.3, 5, 36, 100, 0
T821, 3, 1, 14, 2
T821.1, 5, 4, 22, 0
T821.2, 5, 35, 85, 0
T822, 2, 12, 51, 1
T822.1, 3, 39, 68, 0
T823, 3, 26, 51, 4
T823.1, 4, 46, 55, 0
T823.2, 5, 27, 92, 0
T823.3, 5, 10, 95, 0
T823.4, 5, 7, 98, 0
T824, 5, 8, 20, 4
T824.1, 5, 44, 63, 0
T824.2, 5, 29, 94, 0
T824.3, 5, 21, 96, 0
T824.4, 5, 2, 100, 0
T825, 2, 19, 8, 1
T825.1, 5, 29, 52, 0
T826, 2, 50, 0, 1
T826.1, 4, 28, 67, 0
T827, 1, 37, 87, 2
T827.1, 2, 36, 89, 0
T827.2, 3, 1, 96, 0
T828, 3, 19, 53, 0
T829, 4, 29, 72, 1
T829.1, 5, 18, 77, 0
T830, 5, 6, 0, 2
T830.1, 5, 44, 33, 0
T830.2, 5, 28, 43, 0
T831, 5, 21, 93, 0
T832, 1, 32, 99, 4
T832.1, 4, 3, 99, 0
T832.2, 4, 46, 99, 0
T832.3, 4, 30, 100, 0
T832.4, 4, 34, 100, 0
T833, 2, 21, 4, 3
T833.1, 3, 45, 77, 0
T833.2, 5, 20, 92, 0
T833.3, 5, 2, 99, 0
T834, 4, 3, 68, 4
T834.1, 5, 38, 98, 0
T834.2, 5, 30, 100, 0
T834.3, 5, 8, 100, 0
T834.4, 5, 39, 100, 0
T835, 2, 10, 1, 4
T835.1, 3, 6, 35, 0
T835.2, 3, 20, 91, 0
T835.3, 5, 30, 91, 0
T835.4, 5, 19, 91, 0
T836, 4, 31, 78, 1
T836.1, 4, 15, 90, 0
T837, 5, 5, 75, 4
T837.1, 5, 6, 97, 0
T837.2, 5, 39, 98, 0
T837.3, 5, 7, 100, 0
T837.4, 5, 29, 100, 0
T838, 4, 18, 19, 1
T838.1, 4, 50, 59, 0
T839, 1, 43, 1, 4
T839.1, 4, 43, 22, 0
T839.2, 5, 1, 36, 0
T839.3, 5, 26, 90, 0
T839.4, 5, 36, 92, 0
T840, 4, 50, 50, 3
T840.1, 5, 4, 55, 0
T840.2, 5, 16, 67, 0
T840.3, 5, 13, 78, 0
T841, 4, 34, 9, 4
T841.1, 5, 17, 56, 0
T841.2, 5, 16, 59, 0
T841.3, 5, 49, 88, 0
T841.4, 5, 17, 94, 0
T842, 2, 21, 2, 3
T842.1, 3, 28, 59, 0
T842.2, 4, 33, 60, 0
T842.3, 5, 48, 66, 0
T843, 3, 16, 18, 0
T844, 2, 39, 92, 3
T844.1, 5, 49, 99, 0
T844.2, 5, 26, 99, 0
T844.3, 5, 16, 100, 0
T845, 3, 13, 66, 3
T845.1, 3, 30, 84, 0
T845.2, 4, 21, 95, 0
